Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2
-0.5555555555555557,0.33333333333333304,0.41176470588235303,-0.9999999999999999,0.3333333333333335,-0.10891378016800135,-0.07575272179763337
-0.11111111111111116,0.11111111111111094,1.0000000000000002,-0.9999999999999999,0.3333333333333335,-0.27696725136265776,0.13582858641310702
0.5555555555555554,-1.0,0.41176470588235303,-0.19999999999999996,1.0,-0.16502676777033165,-1.0
-0.5555555555555557,-0.7777777777777779,-1.0,-0.19999999999999996,1.0,0.03487507941236556,-0.1620897570594132
1.0,-0.7777777777777779,1.0000000000000002,1.0,0.3333333333333335,-0.23035080971707345,-0.09208751619010003
0.5555555555555554,0.33333333333333304,0.41176470588235303,1.0,0.3333333333333335,-0.47824558713551724,0.08157143513384413
0.5555555555555554,-0.5555555555555557,0.41176470588235303,1.0,-1.0,-0.48419369929426737,-0.012767693785709189
0.5555555555555554,0.11111111111111094,-1.0,-0.19999999999999996,-1.0,-0.2776741603861008,0.04415388417349564
0.33333333333333304,0.7777777777777777,1.0000000000000002,-0.19999999999999996,1.0,-0.28693367981218376,0.04108809913170286
-0.7777777777777779,0.7777777777777777,-0.2941176470588236,0.6000000000000001,-1.0,-0.01696054822963089,0.027134544215608347
0.5555555555555554,0.11111111111111094,-1.0,1.0,-1.0,-0.39205155253340085,0.20819600084356593
1.0,0.7777777777777777,-1.0,-0.19999999999999996,1.0,-0.31763883853371633,0.10189585472738161
-1.0,-0.11111111111111116,0.41176470588235303,-0.19999999999999996,-1.0,-1.0,0.2817099766201794
-1.0,-0.11111111111111116,0.41176470588235303,1.0,1.0,-1.0,-0.24116870546521307
0.33333333333333304,1.0,0.41176470588235303,-0.19999999999999996,-1.0,-0.42151052420989343,-0.13678107006943707
-0.11111111111111116,0.11111111111111094,-0.2941176470588236,1.0,1.0,-0.27696725136265776,0.13582858641310702
-1.0,0.7777777777777777,1.0000000000000002,0.6000000000000001,1.0,-1.0,-0.2428210764966484
1.0,0.7777777777777777,-1.0,-0.19999999999999996,-1.0,-0.31763883853371633,0.10189585472738161
-0.5555555555555557,-0.5555555555555557,0.41176470588235303,1.0,0.3333333333333335,-0.039685832662941234,-0.49203376697091794
0.11111111111111094,0.11111111111111094,-0.2941176470588236,-0.9999999999999999,1.0,-0.351501262799536,0.019289423470659983
1.0,0.7777777777777777,-0.2941176470588236,-0.9999999999999999,1.0,-0.31763883853371633,0.10189585472738161
-0.11111111111111116,0.11111111111111094,1.0000000000000002,-0.9999999999999999,1.0,-0.27696725136265776,0.13582858641310702
-0.5555555555555557,0.7777777777777777,-1.0,-0.9999999999999999,0.3333333333333335,-0.08375066700564981,-0.16755837391810235
0.33333333333333304,0.33333333333333304,0.41176470588235303,0.6000000000000001,0.3333333333333335,-0.48134237640842514,0.1809346863524175
-0.7777777777777779,-0.3333333333333335,-1.0,1.0,0.3333333333333335,-0.8283403800256515,-0.5900691497620094
-0.5555555555555557,0.7777777777777777,1.0000000000000002,-0.19999999999999996,1.0,-0.2390748667026994,0.07797010561939288
-0.3333333333333335,0.11111111111111094,-0.2941176470588236,1.0,0.3333333333333335,-0.28391633560510776,-0.05632234861968277
0.33333333333333304,0.5555555555555554,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-0.34960977870874654,-0.042029661731009194
1.0,-0.5555555555555557,-0.2941176470588236,-0.9999999999999999,0.3333333333333335,-0.1936828482209817,0.0884417111316178
-1.0,-0.5555555555555557,-0.2941176470588236,1.0,-1.0,-1.0,-0.3470128445893247
-0.3333333333333335,-0.5555555555555557,-1.0,0.6000000000000001,0.3333333333333335,-0.28936853491542935,0.13866331167153279
0.5555555555555554,-0.5555555555555557,1.0000000000000002,-0.19999999999999996,1.0,-0.34019642301768105,-0.607037709772738
0.11111111111111094,-1.0,1.0000000000000002,-0.9999999999999999,1.0,-0.32696768836947043,-1.0
1.0,0.7777777777777777,1.0000000000000002,-0.19999999999999996,0.3333333333333335,-0.31763883853371633,0.10189585472738161
0.11111111111111094,-0.7777777777777779,-1.0,0.6000000000000001,-1.0,-0.5938183615009122,-0.8828938319259315
-0.11111111111111116,-1.0,1.0000000000000002,0.6000000000000001,-1.0,-0.2839799229405061,-1.0
0.11111111111111094,-0.5555555555555557,1.0000000000000002,-0.9999999999999999,1.0,-0.31830532410583534,0.26845711165795016
-0.5555555555555557,0.7777777777777777,1.0000000000000002,-0.19999999999999996,0.3333333333333335,-0.08375066700564981,-0.16755837391810235
-0.3333333333333335,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,1.0,-0.13756430462946412,-0.13497673949702504
0.5555555555555554,-0.7777777777777779,1.0000000000000002,-0.19999999999999996,0.3333333333333335,-0.3317719120918512,0.2629692373134618
-0.3333333333333335,-0.3333333333333335,-1.0,-0.19999999999999996,-1.0,-0.6134776654859393,0.22945624131537223
0.5555555555555554,-0.11111111111111116,0.41176470588235303,-0.19999999999999996,1.0,-0.2178673867333123,0.06294384144026832
0.5555555555555554,0.5555555555555554,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-0.5210615964502352,-0.16299615619629615
0.5555555555555554,-0.3333333333333335,1.0000000000000002,-0.9999999999999999,-1.0,-0.2837547329198278,-0.41552854511162185
-1.0,-0.11111111111111116,1.0000000000000002,1.0,0.3333333333333335,-1.0,-0.24116870546521307
-0.5555555555555557,-1.0,-0.2941176470588236,-0.19999999999999996,1.0,-0.21595345933153354,-1.0
-0.7777777777777779,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,-1.0,-0.5525358632298474,0.708051898125647
0.7777777777777777,-0.3333333333333335,-0.2941176470588236,-0.9999999999999999,0.3333333333333335,-0.45790226296448844,-0.25222909508989466
-0.3333333333333335,0.7777777777777777,0.41176470588235303,1.0,1.0,-0.3963930354156715,-0.1701741324024777
-0.11111111111111116,-0.11111111111111116,1.0000000000000002,-0.9999999999999999,0.3333333333333335,-0.22835192778002322,0.05673872563889293
0.11111111111111094,-1.0,0.41176470588235303,-0.19999999999999996,-1.0,-0.12599695212764828,-1.0
0.7777777777777777,-1.0,-0.2941176470588236,1.0,1.0,-0.12802582261898798,-1.0
1.0,-1.0,-0.2941176470588236,-0.19999999999999996,-1.0,-0.05766811161686147,-1.0
-0.11111111111111116,-0.7777777777777779,0.41176470588235303,-0.19999999999999996,-1.0,-0.28625245495827956,0.3407406234965902
-0.5555555555555557,-0.5555555555555557,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-0.039685832662941234,-0.49203376697091794
-1.0,-0.11111111111111116,1.0000000000000002,1.0,0.3333333333333335,-1.0,-0.14257767629756657
-0.5555555555555557,-0.5555555555555557,-0.2941176470588236,-0.9999999999999999,0.3333333333333335,-0.4814056322338257,0.02041305774521862
-0.3333333333333335,0.33333333333333304,-1.0,1.0,1.0,-0.3121587147612618,0.20289693871711711
-0.11111111111111116,0.33333333333333304,1.0000000000000002,-0.9999999999999999,0.3333333333333335,-0.20167358441541627,0.033647588798149775
0.7777777777777777,-0.5555555555555557,-1.0,1.0,0.3333333333333335,-0.3773330441490206,0.33301038822022155
-1.0,1.0,-1.0,-0.19999999999999996,-1.0,-1.0,0.2047205627676647
0.5555555555555554,-0.7777777777777779,0.41176470588235303,0.6000000000000001,-1.0,-0.3317719120918512,0.2629692373134618
-0.7777777777777779,-0.3333333333333335,-1.0,-0.19999999999999996,0.3333333333333335,-0.029868661879664415,-0.15645202206264452
-1.0,1.0,-1.0,-0.19999999999999996,1.0,-1.0,0.13232206976965077
-0.11111111111111116,0.11111111111111094,-0.2941176470588236,-0.19999999999999996,1.0,-0.26655074537113777,0.028824216324760066
1.0,0.7777777777777777,0.41176470588235303,-0.19999999999999996,1.0,-0.4753526560578609,0.054679895062765826
-0.7777777777777779,-0.7777777777777779,1.0000000000000002,1.0,0.3333333333333335,-0.5525358632298474,0.708051898125647
0.11111111111111094,-0.7777777777777779,1.0000000000000002,0.6000000000000001,-1.0,-0.5938183615009122,-0.8828938319259315
-1.0,-0.11111111111111116,-0.2941176470588236,-0.9999999999999999,1.0,-1.0,-0.24116870546521307
0.5555555555555554,-0.11111111111111116,0.41176470588235303,1.0,1.0,-0.2178673867333123,0.06294384144026832
0.33333333333333304,0.7777777777777777,1.0000000000000002,-0.9999999999999999,0.3333333333333335,1.0,1.0
0.33333333333333304,-0.3333333333333335,-1.0,0.6000000000000001,-1.0,-0.3545107938157819,0.2213807217314545
-0.3333333333333335,0.7777777777777777,-1.0,-0.9999999999999999,1.0,-0.3417634045842013,-0.12602387982922847
-0.3333333333333335,0.7777777777777777,-0.2941176470588236,-0.9999999999999999,1.0,-0.3417634045842013,-0.12602387982922847
-0.3333333333333335,0.7777777777777777,1.0000000000000002,1.0,0.3333333333333335,-0.3417634045842013,-0.12602387982922847
-0.5555555555555557,0.7777777777777777,0.41176470588235303,-0.9999999999999999,1.0,-0.08375066700564981,-0.16755837391810235
0.11111111111111094,0.7777777777777777,-1.0,1.0,-1.0,-0.3803333468935848,-0.20341923563129405
0.11111111111111094,0.7777777777777777,1.0000000000000002,-0.19999999999999996,-1.0,-0.3497215677191582,0.04408929372066939
0.33333333333333304,1.0,0.41176470588235303,1.0,0.3333333333333335,-0.42151052420989343,-0.13678107006943707
0.33333333333333304,-0.3333333333333335,-1.0,1.0,1.0,-0.26780391781128565,-0.16205483617697924
-0.3333333333333335,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,-1.0,-0.1844561119720146,-0.03620960052022837
-1.0,0.7777777777777777,1.0000000000000002,-0.9999999999999999,-1.0,-1.0,-0.2428210764966484
-1.0,0.5555555555555554,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-0.045494262771639926
0.11111111111111094,0.7777777777777777,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-0.26802967794238064,-0.039850918424487625
1.0,-0.11111111111111116,0.41176470588235303,1.0,-1.0,-0.3853095109752074,0.1914560292932581
0.5555555555555554,-0.5555555555555557,-1.0,-0.9999999999999999,1.0,-0.34019642301768105,-0.607037709772738
-0.5555555555555557,-0.5555555555555557,0.41176470588235303,-0.9999999999999999,1.0,-0.4814056322338257,0.02041305774521862
-0.11111111111111116,-0.7777777777777779,1.0000000000000002,0.6000000000000001,-1.0,-0.22145570182259955,-0.07526556846849519
0.11111111111111094,0.11111111111111094,0.41176470588235303,-0.9999999999999999,-1.0,-0.351501262799536,0.019289423470659983
-0.5555555555555557,-0.11111111111111116,-0.2941176470588236,-0.9999999999999999,0.3333333333333335,-0.36840271848283157,-0.005030703325869634
1.0,-1.0,0.41176470588235303,-0.19999999999999996,-1.0,-0.05766811161686147,-1.0
0.11111111111111094,-0.7777777777777779,1.0000000000000002,1.0,0.3333333333333335,-0.341352632242255,-0.36760953864563506
0.33333333333333304,0.33333333333333304,1.0000000000000002,1.0,-1.0,-0.27102223533475767,-0.05588048781338961
0.7777777777777777,-1.0,1.0000000000000002,-0.19999999999999996,-1.0,-0.17850652161696157,-1.0
-1.0,-0.7777777777777779,-1.0,-0.19999999999999996,-1.0,-1.0,0.3264616923613013
0.5555555555555554,-0.3333333333333335,1.0000000000000002,-0.19999999999999996,1.0,-0.2149786501814107,-0.07382752860560637
-1.0,0.11111111111111094,1.0000000000000002,-0.19999999999999996,-1.0,-1.0,0.011353372366266878
0.5555555555555554,0.11111111111111094,-0.2941176470588236,1.0,0.3333333333333335,-0.39205155253340085,0.20819600084356593
-1.0,-0.11111111111111116,-1.0,-0.9999999999999999,-1.0,-1.0,-0.2044597080850965
0.5555555555555554,-0.3333333333333335,1.0000000000000002,0.6000000000000001,-1.0,-0.2837547329198278,-0.41552854511162185
-1.0,0.11111111111111094,-1.0,1.0,1.0,-1.0,0.1582797208646154
1.0,-0.11111111111111116,-0.2941176470588236,-0.9999999999999999,1.0,-0.3853095109752074,0.1914560292932581
-0.3333333333333335,-0.11111111111111116,1.0000000000000002,-0.19999999999999996,-1.0,-0.13756430462946412,-0.13497673949702504
0.5555555555555554,-1.0,-1.0,-0.9999999999999999,1.0,-0.2941142227866498,-1.0
1.0,-0.3333333333333335,1.0000000000000002,1.0,-1.0,-0.22072781607863146,-0.043203218673720234
-0.5555555555555557,-0.3333333333333335,1.0000000000000002,-0.19999999999999996,1.0,-0.07366219344211788,0.10035445304225554
1.0,-0.7777777777777779,-1.0,1.0,-1.0,-0.23035080971707345,-0.09208751619010003
0.5555555555555554,-0.3333333333333335,-1.0,1.0,-1.0,-0.4187203291214002,-0.12793436644491973
1.0,0.11111111111111094,0.41176470588235303,-0.19999999999999996,1.0,-0.48497364764899864,-0.06560620923362315
-1.0,-0.11111111111111116,-1.0,-0.19999999999999996,-1.0,-1.0,-0.24116870546521307
-0.3333333333333335,-0.5555555555555557,-1.0,-0.19999999999999996,1.0,-0.28936853491542935,0.13866331167153279
-0.3333333333333335,-0.11111111111111116,1.0000000000000002,-0.9999999999999999,-1.0,-0.1844561119720146,-0.03620960052022837
0.33333333333333304,0.7777777777777777,0.41176470588235303,-0.19999999999999996,0.3333333333333335,1.0,1.0
0.11111111111111094,0.11111111111111094,1.0000000000000002,-0.19999999999999996,0.3333333333333335,-0.24382598232263075,-0.09937737283582948
-0.3333333333333335,-0.11111111111111116,1.0000000000000002,-0.19999999999999996,-1.0,-0.1844561119720146,-0.03620960052022837
-1.0,-0.3333333333333335,1.0000000000000002,-0.9999999999999999,1.0,-1.0,-0.08839424823340558
0.33333333333333304,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,1.0,-0.3545107938157819,0.2213807217314545
0.33333333333333304,-0.7777777777777779,-1.0,-0.19999999999999996,-1.0,-0.6127422761509457,0.7669774034133563
0.7777777777777777,0.7777777777777777,0.41176470588235303,-0.19999999999999996,1.0,-0.2610338888775843,0.047334202122593094
1.0,0.7777777777777777,-0.2941176470588236,-0.9999999999999999,0.3333333333333335,-0.4753526560578609,0.054679895062765826
0.11111111111111094,0.7777777777777777,-0.2941176470588236,1.0,-1.0,-0.3803333468935848,-0.20341923563129405
0.33333333333333304,-1.0,-1.0,-0.19999999999999996,1.0,-0.012148337499272799,-1.0
-0.11111111111111116,0.7777777777777777,-0.2941176470588236,1.0,-1.0,-0.3896984198783867,0.010676250021348865
0.11111111111111094,-1.0,1.0000000000000002,-0.19999999999999996,0.3333333333333335,-0.12599695212764828,-1.0
0.11111111111111094,0.7777777777777777,1.0000000000000002,0.6000000000000001,0.3333333333333335,-0.26802967794238064,-0.039850918424487625
-1.0,-0.5555555555555557,-0.2941176470588236,-0.9999999999999999,1.0,-1.0,0.5099156565085268
-1.0,0.5555555555555554,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-1.0,-0.045494262771639926
-1.0,-1.0,1.0000000000000002,1.0,-1.0,-1.0,-1.0
-1.0,-0.7777777777777779,1.0000000000000002,-0.19999999999999996,-1.0,-1.0,0.3264616923613013
0.5555555555555554,0.11111111111111094,1.0000000000000002,-0.19999999999999996,1.0,-0.39205155253340085,0.20819600084356593
-0.3333333333333335,-0.3333333333333335,-0.2941176470588236,1.0,1.0,-0.25547831933480447,-0.05129766244611755
0.5555555555555554,-0.11111111111111116,1.0000000000000002,-0.9999999999999999,-1.0,-0.22726326323844992,-0.2792762286710594
0.7777777777777777,-0.7777777777777779,1.0000000000000002,-0.19999999999999996,0.3333333333333335,-0.19368701316351045,-0.6117221086676371
0.33333333333333304,-1.0,1.0000000000000002,-0.9999999999999999,-1.0,-0.012148337499272799,-1.0
0.5555555555555554,-1.0,1.0000000000000002,1.0,-1.0,-0.16502676777033165,-1.0
-0.5555555555555557,0.7777777777777777,0.41176470588235303,0.6000000000000001,-1.0,-0.22874858158076783,-0.0849319469394556
-0.7777777777777779,0.33333333333333304,0.41176470588235303,1.0,1.0,-0.5740959629044206,0.23481229463421704
-0.5555555555555557,-0.5555555555555557,-0.2941176470588236,-0.9999999999999999,1.0,-0.33109676220075845,-0.024466006565681986
-1.0,0.11111111111111094,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-1.0,0.1582797208646154
0.11111111111111094,-0.5555555555555557,-0.2941176470588236,-0.19999999999999996,1.0,-0.2762626126459451,0.24652058911562014
0.33333333333333304,0.33333333333333304,0.41176470588235303,0.6000000000000001,1.0,-0.48134237640842514,0.1809346863524175
-0.11111111111111116,1.0,1.0000000000000002,1.0,-1.0,-0.335876897591183,-0.27781866206959793
-0.3333333333333335,-0.11111111111111116,0.41176470588235303,-0.19999999999999996,1.0,-0.13756430462946412,-0.13497673949702504
-0.7777777777777779,0.7777777777777777,-1.0,0.6000000000000001,1.0,-0.01696054822963089,0.027134544215608347
-1.0,-0.11111111111111116,-0.2941176470588236,0.6000000000000001,-1.0,-1.0,-0.2044597080850965
0.33333333333333304,-1.0,-1.0,-0.9999999999999999,1.0,-0.2451834679803404,-1.0
0.5555555555555554,-1.0,1.0000000000000002,0.6000000000000001,1.0,-0.2941142227866498,-1.0
0.11111111111111094,-0.7777777777777779,1.0000000000000002,-0.9999999999999999,0.3333333333333335,-0.5938183615009122,-0.8828938319259315
0.11111111111111094,-0.5555555555555557,-1.0,-0.19999999999999996,0.3333333333333335,-0.2762626126459451,0.24652058911562014
0.7777777777777777,-0.3333333333333335,0.41176470588235303,-0.19999999999999996,1.0,-0.45790226296448844,-0.25222909508989466
-0.11111111111111116,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.36997003517235316,0.02005084458720674
0.33333333333333304,0.5555555555555554,0.41176470588235303,-0.9999999999999999,1.0,-0.34960977870874654,-0.042029661731009194
0.5555555555555554,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.2149786501814107,-0.07382752860560637
-1.0,0.5555555555555554,-0.2941176470588236,-0.19999999999999996,1.0,-1.0,0.3513304287274246
-1.0,0.11111111111111094,1.0000000000000002,-0.9999999999999999,-1.0,-1.0,0.011353372366266878
1.0,0.11111111111111094,-1.0,-0.19999999999999996,-1.0,-0.48497364764899864,-0.06560620923362315
0.5555555555555554,-0.11111111111111116,-0.2941176470588236,1.0,1.0,-0.2733301498111097,-0.08804169513201565
0.11111111111111094,0.7777777777777777,-1.0,-0.9999999999999999,-1.0,-0.3803333468935848,-0.20341923563129405
-1.0,-0.11111111111111116,1.0000000000000002,-0.19999999999999996,-1.0,-1.0,0.2817099766201794
-0.11111111111111116,0.33333333333333304,-1.0,-0.9999999999999999,1.0,-0.21756509686381187,-0.2680673150586369
-0.5555555555555557,-0.7777777777777779,-1.0,-0.19999999999999996,0.3333333333333335,0.03487507941236556,-0.1620897570594132
-0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,-0.32177829747752795,-1.0
-0.11111111111111116,-0.7777777777777779,1.0000000000000002,-0.9999999999999999,1.0,-0.22145570182259955,-0.07526556846849519
0.33333333333333304,0.5555555555555554,1.0000000000000002,-0.19999999999999996,-1.0,-0.5449796180990948,0.2186218619992384
